Ref_RTT1,Ref_RTT2,Ref_RTT3,Ref_RTT4,Ref_5g_RTT1,Ref_5g_RTT2,Ref_5g_RTT3,Ref_5g_RTT4,Ref_2_4g_RTT1,Ref_2_4_RTT2,Ref_2_4_RTT3,Ref_2_4_RTT4,TX_Part1,TX_Part2,TX_Part3,TX_Part4,RTT1,RTT2,RTT3,RTT4
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.6,0.0,0.4,16.855,19.252,15.941,20.179
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.4,0.8,0.0,0.0,14.957,15.775,16.253,16.535
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.4,0.8,0.0,0.0,15.997,17.229,15.303,15.659
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.4,0.8,0.0,0.0,16.122,17.335,14.639,15.841
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.4,0.8,0.0,0.0,15.089,16.161,15.679,15.627
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.4,0.8,0.0,0.0,16.632,17.26,17.787,17.73
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.0,0.2,1.0,13.954,14.565,22.364,21.948
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.0,0.2,1.0,14.585,15.631,21.299,16.846
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.0,0.2,1.0,13.857,14.544,20.888,17.179
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.0,0.2,1.0,15.122,16.277,19.526,15.417
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.0,0.2,1.0,15.499,13.006,22.346,18.571
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.4,0.4,0.2,0.2,20.736,21.478,17.629,17.767
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.4,0.4,0.2,0.2,19.931,20.044,25.667,28.164
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.4,0.4,0.2,0.2,19.745,19.27,25.081,21.726
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.4,0.4,0.2,0.2,20.956,18.978,23.582,24.216
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.4,0.4,0.2,0.2,18.576,18.29,20.62,20.621
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.2,0.0,1.0,13.561,17.698,17.987,18.899
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.2,0.0,1.0,13.567,16.623,17.108,15.726
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.2,0.0,1.0,13.566,16.714,20.111,16.617
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.2,0.0,1.0,13.499,16.869,20.994,16.365
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.2,0.0,1.0,13.052,16.646,24.912,17.349
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.6,0.6,0.6,0.6,25.694,26.514,25.355,25.721
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.6,0.6,0.6,0.6,25.313,26.901,24.06,22.95
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.6,0.6,0.6,0.6,26.86,24.749,27.557,27.712
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.6,0.6,0.6,0.6,29.344,28.981,31.346,32.328
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.6,0.6,0.6,0.6,29.523,28.734,27.029,27.168
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.8,0.2,0.2,17.125,19.798,20.894,20.362
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.8,0.2,0.2,15.953,20.587,24.01,22.556
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.8,0.2,0.2,24.362,38.077,45.088,43.044
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.8,0.2,0.2,14.959,37.553,53.188,54.518
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.8,0.2,0.2,14.431,32.589,75.214,79.438
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,1.0,0.0,0.2,13.59,18.74,15.224,20.525
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,1.0,0.0,0.2,15.411,18.136,16.858,22.155
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,1.0,0.0,0.2,13.312,19.442,17.739,23.048
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,1.0,0.0,0.2,12.951,19.993,12.211,18.871
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,1.0,0.0,0.2,14.748,20.703,17.566,22.376
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.6,0.2,0.2,21.719,21.467,21.589,21.284
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.6,0.2,0.2,19.414,20.316,24.284,25.548
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.6,0.2,0.2,19.749,21.168,18.364,20.186
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.6,0.2,0.2,20.192,19.716,22.333,22.657
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.6,0.2,0.2,18.149,18.615,22.283,22.098
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.8,0.0,0.2,17.812,19.69,14.187,19.269
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.8,0.0,0.2,17.536,19.748,17.703,21.292
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.8,0.0,0.2,17.398,18.77,16.201,22.428
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.8,0.0,0.2,18.24,20.455,18.203,23.295
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.8,0.0,0.2,15.637,18.587,13.064,18.928
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,1.0,0.0,0.0,15.346,16.281,16.879,15.828
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,1.0,0.0,0.0,16.617,18.425,21.174,20.808
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,1.0,0.0,0.0,16.681,17.28,17.747,17.932
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,1.0,0.0,0.0,15.27,16.759,17.749,16.812
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,1.0,0.0,0.0,15.087,16.213,17.578,14.855
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.4,0.6,0.0,0.2,19.053,18.667,15.509,20.758
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.4,0.6,0.0,0.2,18.11,19.35,20.007,25.357
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.4,0.6,0.0,0.2,18.635,18.678,18.423,22.438
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.4,0.6,0.0,0.2,18.254,18.304,13.692,19.697
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.4,0.6,0.0,0.2,19.107,19.89,16.625,23.18
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.0,1.0,16.905,17.404,25.573,15.35
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.0,1.0,18.698,16.353,19.019,14.642
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.0,1.0,18.673,16.476,14.801,15.271
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.0,1.0,18.185,16.451,18.745,16.203
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.0,1.0,19.361,17.086,26.748,16.349
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.2,0.8,16.383,16.515,22.848,22.401
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.2,0.8,15.24,17.153,20.148,20.729
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.2,0.8,15.69,16.803,21.978,20.821
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.2,0.8,15.935,16.117,20.551,20.467
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.2,0.8,16.205,18.836,23.595,24.343
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.4,0.6,16.297,17.24,24.417,26.406
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.4,0.6,13.708,15.722,21.399,20.376
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.4,0.6,13.795,15.644,21.199,23.696
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.4,0.6,16.572,17.407,31.018,32.723
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.0,0.0,0.4,0.6,18.926,20.82,20.843,19.674
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.2,0.0,0.6,20.86,22.15,18.53,20.482
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.2,0.0,0.6,17.723,17.577,18.316,20.568
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.2,0.0,0.6,18.065,17.724,20.628,23.297
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.2,0.0,0.6,19.093,18.719,24.877,25.3
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.2,0.0,0.6,18.288,19.027,24.831,26.378
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.2,0.2,0.4,20.249,17.488,23.633,24.183
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.2,0.2,0.4,18.323,20.095,23.641,23.38
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.2,0.2,0.4,17.541,18.621,24.62,26.826
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.2,0.2,0.4,19.592,19.935,27.031,24.823
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.2,0.2,0.2,0.4,17.727,17.82,20.587,22.067
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.6,0.6,0.6,0.6,27.33,28.198,26.901,27.613
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.6,0.6,0.6,0.6,27.563,27.077,26.166,26.711
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.6,0.6,0.6,0.6,28.078,28.815,29.177,29.712
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.6,0.6,0.6,0.6,26.825,26.64,30.805,28.157
27.347,27.176,27.069,27.176,27.6,27.2,26.2,26.4,9.4,9.6,12.0,12.2,0.6,0.6,0.6,0.6,23.349,25.204,28.95,28.789
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.4,0.4,0.0,0.2,18.162,18.827,16.225,19.26
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.4,0.4,0.0,0.2,19.122,17.642,18.752,19.436
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.4,0.4,0.0,0.2,17.92,17.479,23.861,25.457
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.4,0.4,0.0,0.2,19.417,18.435,21.107,23.08
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.4,0.4,0.0,0.2,15.92,15.8,13.568,17.225
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.4,0.4,17.573,18.566,21.406,21.009
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.4,0.4,16.041,20.352,21.61,22.806
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.4,0.4,13.382,17.399,20.908,21.314
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.4,0.4,20.933,25.033,28.166,28.884
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.4,0.4,15.201,18.514,19.587,20.203
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.0,0.8,16.232,16.588,23.509,22.789
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.0,0.8,18.6,18.25,26.184,24.517
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.0,0.8,24.06,20.56,28.103,28.308
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.0,0.8,18.155,17.882,26.393,25.929
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.0,0.8,16.835,18.122,20.328,21.566
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.2,0.6,15.321,16.271,16.624,16.593
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.2,0.6,17.863,19.262,25.264,24.628
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.2,0.6,15.762,16.432,24.708,25.433
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.2,0.6,22.709,24.548,38.316,37.949
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.2,0.2,0.6,17.124,20.495,26.506,24.763
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.4,0.0,0.6,16.959,19.243,21.614,23.12
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.4,0.0,0.6,18.293,18.839,23.787,24.605
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.4,0.0,0.6,15.812,17.779,17.645,20.46
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.4,0.0,0.6,16.296,18.45,25.15,22.636
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.4,0.0,0.6,14.251,16.934,21.007,21.025
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.4,0.2,0.4,13.14,16.565,17.631,17.076
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.4,0.2,0.4,15.082,16.884,19.654,18.996
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.4,0.2,0.4,15.549,17.765,21.506,20.987
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.4,0.2,0.4,17.15,19.06,22.227,20.288
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.4,0.2,0.4,15.789,19.282,21.477,20.686
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.6,0.2,0.2,14.169,16.907,20.432,18.452
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.6,0.2,0.2,14.981,16.09,21.377,21.964
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.6,0.2,0.2,14.052,17.451,18.143,18.603
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.6,0.2,0.2,12.82,16.551,18.81,18.423
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.6,0.2,0.2,15.209,18.91,19.683,18.556
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.6,0.0,0.4,17.077,16.974,19.204,22.704
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.6,0.0,0.4,16.345,17.688,22.43,20.995
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.6,0.0,0.4,15.649,16.794,14.316,18.098
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.6,0.0,0.4,16.752,18.368,21.12,23.151
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.6,0.0,0.4,16.821,18.817,25.164,24.932
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.8,0.0,0.2,14.045,18.208,18.728,20.111
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.8,0.0,0.2,16.221,19.151,18.473,21.941
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.8,0.0,0.2,16.412,19.659,21.252,21.932
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.8,0.0,0.2,16.274,19.456,20.007,22.141
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,0.8,0.0,0.2,16.777,18.055,17.127,18.121
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,1.0,0.0,0.0,15.478,15.597,21.141,20.29
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,1.0,0.0,0.0,13.36,15.342,18.671,19.035
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,1.0,0.0,0.0,14.961,16.28,20.103,20.997
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,1.0,0.0,0.0,14.92,15.625,20.748,18.716
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.0,1.0,0.0,0.0,16.483,15.88,18.501,16.213
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.2,0.4,0.2,0.2,19.775,19.25,26.859,28.225
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.2,0.4,0.2,0.2,19.495,19.637,22.924,24.879
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.2,0.4,0.2,0.2,20.554,20.034,22.608,23.78
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.2,0.4,0.2,0.2,18.274,16.833,19.11,18.052
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.2,0.4,0.2,0.2,17.848,16.83,23.324,21.901
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.6,0.6,0.6,0.6,23.529,23.068,27.942,28.778
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.6,0.6,0.6,0.6,222.145,221.388,72.507,74.103
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.6,0.6,0.6,0.6,98.254,99.301,49.323,50.119
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.6,0.6,0.6,0.6,27.766,26.694,26.452,25.359
26.629,27.187,28.4,28.196,26.6,27.6,26.0,25.8,9.4,10.0,13.6,13.6,0.6,0.6,0.6,0.6,24.976,26.102,24.484,25.737
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.4,0.0,0.4,18.355,18.875,16.52,22.321
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.4,0.0,0.4,18.838,19.854,17.163,21.368
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.4,0.0,0.4,18.533,19.336,16.759,20.962
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.4,0.0,0.4,17.847,16.862,17.819,23.497
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.4,0.0,0.4,17.223,18.788,17.73,21.68
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.6,0.0,0.2,17.41,17.366,17.345,21.81
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.6,0.0,0.2,21.03,20.194,15.004,20.905
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.6,0.0,0.2,18.562,18.061,17.366,22.027
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.6,0.0,0.2,17.644,18.616,17.113,22.002
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.6,0.0,0.2,18.642,18.874,19.333,22.576
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.8,0.0,0.0,17.794,18.593,15.652,16.589
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.8,0.0,0.0,16.644,17.653,14.369,14.418
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.8,0.0,0.0,15.131,15.725,17.651,17.04
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.8,0.0,0.0,16.601,16.668,18.857,18.375
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.2,0.8,0.0,0.0,17.093,17.38,32.143,31.719
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.4,0.6,0.0,0.0,17.302,17.227,20.198,18.26
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.4,0.6,0.0,0.0,17.668,17.971,22.765,22.365
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.4,0.6,0.0,0.0,17.111,16.487,19.42,19.317
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.4,0.6,0.0,0.0,15.464,16.752,17.111,17.138
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.4,0.6,0.0,0.0,16.604,17.057,16.349,16.02
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.0,0.0,0.4,0.4,19.582,17.885,28.079,28.271
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.0,0.0,0.4,0.4,18.291,18.688,31.045,30.313
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.0,0.0,0.4,0.4,18.001,15.62,22.521,22.344
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.0,0.0,0.4,0.4,16.162,14.765,19.67,18.501
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.0,0.0,0.4,0.4,21.267,19.681,28.04,29.762
79.334,79.311,40.142,40.819,61.6,61.6,38.4,39.0,48.6,49.0,14.0,14.2,0.0,0.0,0.0,0.8,19.533,19.377,25.203,24.774
